Startup YC link,Startup Name,Startup Location,Discription,Batch,_tagLink_zhfs4_1040 href 2,Type,Industry
https://www.ycombinator.com/companies/uncommon-therapeutics,Uncommon Therapeutics,"San Francisco, CA, USA","A Disease Focused Biotech, Building Multiple Billion Dollar Drugs",Winter 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Therapeutics
https://www.ycombinator.com/companies/opine,Opine,"London, England, United Kingdom",Opinionated AI,Spring 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,
https://www.ycombinator.com/companies/verbiflow,Verbiflow,"San Francisco, CA, USA",People search that works,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/bystreet,Bystreet,"San Francisco, CA, USA",Find your next hospitality deal.,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/a1base,A1Base,"San Francisco, CA, USA",Twilio for AI Agents,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/maive,Maive,"San Francisco, CA, USA",AI for Home Services,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/contrario,Contrario,"San Francisco, CA, USA",Fill critical roles faster with AI-empowered recruiters,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Recruiting and Talent
https://www.ycombinator.com/companies/agentin-ai,Agentin AI,"San Francisco, CA, USA",AI Agents that automate enterprise software processes,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/inversion-semiconductor,Inversion Semiconductor,"San Francisco, CA, USA","Manufacturing the most powerful chips, 15x faster",Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/olive,Olive,"San Francisco, CA, USA",The context layer for your team,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Recruiting and Talent
https://www.ycombinator.com/companies/haleum,Haleum,"San Francisco, CA, USA",Human Risk Intelligence for the AI-era,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Security
https://www.ycombinator.com/companies/exla,Exla,,An SDK to run transformer models anywhere,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/cardamon,Cardamon,"San Francisco, CA, USA",AI compliance co-pilot for regulated financial businesses,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/paratus-health,Paratus Health,"Menlo Park, CA, USA",Medical Voice Agents for Patient Management,Winter 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/miyagi-labs,Miyagi Labs,,AI tutors for exam prep,Winter 2025,https://www.ycombinator.com/companies?industry=Education,Education,
https://www.ycombinator.com/companies/infinite,Infinite,"San Francisco, CA, USA",Global B2B Stablecoin Processor,Winter 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Payments
https://www.ycombinator.com/companies/closure,Closure,"New York, NY, USA",We help law enforcement solve crime,Winter 2025,https://www.ycombinator.com/companies?industry=Government,Government,
https://www.ycombinator.com/companies/mundo-ai,Mundo AI,"San Francisco, CA, USA",High Quality Multilingual Training Data for AI Models,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Infrastructure
https://www.ycombinator.com/companies/artificial-societies,Artificial Societies,"San Francisco, CA, USA",We use AI to simulate entire human societies,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Analytics
https://www.ycombinator.com/companies/red-barn-robotics,Red Barn Robotics,,A Roomba for weeds on a farm.,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Agriculture
https://www.ycombinator.com/companies/splash-inc,Splash Inc.,"El Segundo, CA, USA",Autonomous patrol-boats for National Security,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Drones
https://www.ycombinator.com/companies/astro,Astro,,The world’s first AI energy developer,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Energy
https://www.ycombinator.com/companies/excellence-learning,Excellence Learning,"Stanford, CA, USA",AI tutor starting with maths and science,Winter 2025,https://www.ycombinator.com/companies?industry=Education,Education,
https://www.ycombinator.com/companies/instinct,Instinct,,Building lunar landers,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Aviation and Space
https://www.ycombinator.com/companies/rally-3,Rally,"Berlin, Berlin, Germany",Financial OS for Modern Fleets,Winter 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,
https://www.ycombinator.com/companies/mercura,Mercura,,AI Quote and Order Automation for Distributors & Manufacturers,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Sales
https://www.ycombinator.com/companies/sammy-labs,SAMMY Labs,,"SAMMY Labs, the knowledge layer for your people and AI",Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/maritime-fusion,Maritime Fusion,,Fusion reactors for ships,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Energy
https://www.ycombinator.com/companies/optifye-ai,Optifye.ai,"San Francisco, CA, USA",AI performance monitoring for factory workers,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/dartboard-energy,Dartboard Energy,"San Francisco, CA, USA",AI Analyst for Electricity Markets,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Energy
https://www.ycombinator.com/companies/peppr-ai,Peppr AI,,Self-improving knowledge base synthesizing scattered company data,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/invo,Invo,,AI-Powered Collections Platform for Food Distributors,Winter 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Credit and Lending
https://www.ycombinator.com/companies/bluebook,Bluebook,"San Francisco, CA, USA",AI for accounting,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/harbera,Harbera,"San Francisco, CA, USA",AI Healthcare Provider Credentialing Software,Winter 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/proception-inc,Proception Inc,,Making humanoids dexterous enough to thread a needle,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/reditus-space,Reditus Space,"Atlanta, GA, USA",Reusable Satellites for zero-g manufacturing,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Aviation and Space
https://www.ycombinator.com/companies/openintake,OpenIntake,"New York, NY, USA",The AI Front Door For Law Firms,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Legal
https://www.ycombinator.com/companies/delineate,Delineate,"Boston, MA, USA",Agents for Accelerated Clinical Trial Design,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/trycandid,Candid,,The hiring platform for exceptional talent,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/oki,Oki,"San Francisco, CA, USA",Personalized Updates on Company Progress,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/stamp,Stamp,,The AI Native Email Client,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Productivity
https://www.ycombinator.com/companies/cedar,Cedar,,The open source copilot for any app,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/corsair,Corsair,"New York, NY, USA",Integration Layer for AI Agents ??,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/athenahq,AthenaHQ,"San Francisco, CA, USA","Be the Answer in AI Search - AI SEO across SEO, GEO & AEO",Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Marketing
https://www.ycombinator.com/companies/hey-telo,Hey Telo,,Voice AI for Home Services,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/candor,Candor,"San Francisco, CA, USA",We help companies win government funding with AI,Winter 2025,https://www.ycombinator.com/companies?industry=Government,Government,
https://www.ycombinator.com/companies/g-lnk,G LNK,"New York, NY, USA",Simplifying Collaboration for Healthcare Organizations & Professionals,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/youshift,YouShift,,The OS for hospital workforce management,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Human Resources
https://www.ycombinator.com/companies/waypoint-transit,Waypoint Transit,,We automate urban planning so cities can build cheaper and faster.,Winter 2025,https://www.ycombinator.com/companies?industry=Government,Government,
https://www.ycombinator.com/companies/bild-ai,Bild AI,"San Francisco, CA, USA",AI that understands construction blueprints,Winter 2025,https://www.ycombinator.com/companies?industry=Real%20Estate%20and%20Construction,Real Estate and Construction,Construction
https://www.ycombinator.com/companies/assistant-ui,assistant-ui,"San Francisco, CA, USA",Open Source React.js Library for AI Chat,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Infrastructure
https://www.ycombinator.com/companies/tweeksio,Tweeks.io,"San Francisco, CA, USA",Lovable for Chrome Plugins,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Recruiting and Talent
https://www.ycombinator.com/companies/trainloop,TrainLoop,"San Francisco, CA, USA",Reasoning Fine-Tuning,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/weave-3,Weave,"San Francisco, CA, USA",AI to understand engineering work,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/trace,Trace,"San Francisco, CA, USA",Voice AI Customer Support for Financial Services,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/artifact-2,Artifact,,"An Collaborative, AI-native IDE for Hardware Engineers",Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/pave-robotics,Pave Robotics,,Robots that repair roads,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/tensorpool,TensorPool,,Vercel For GPUs,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Infrastructure
https://www.ycombinator.com/companies/pax-markets,PAX Markets,"Redwood City, CA, USA","More ??, less latency: exchange and HFT on one chip.",Winter 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Banking and Exchange
https://www.ycombinator.com/companies/general-trajectory,General Trajectory,"San Francisco, CA, USA",AI for the physical world,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Manufacturing and Robotics
https://www.ycombinator.com/companies/lucid,Lucid,,interactive video models,Winter 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,
https://www.ycombinator.com/companies/amby-health,Amby Health,"San Francisco, CA, USA",AI Copilot for Ambulance Agencies (EMS),Winter 2025,https://www.ycombinator.com/companies?industry=Healthcare,Healthcare,Healthcare IT
https://www.ycombinator.com/companies/mentra,Mentra,"San Francisco, CA, USA",Building the open source smart glasses operating system.,Winter 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Virtual and Augmented Reality
https://www.ycombinator.com/companies/wildcard,Wildcard,,Sell Products in ChatGPT Shopping,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,"Engineering, Product and Design"
https://www.ycombinator.com/companies/axiom,Axiom,,"Trade memecoins, perpetuals, and earn yield.",Winter 2025,https://www.ycombinator.com/companies?industry=Fintech,Fintech,Consumer Finance
https://www.ycombinator.com/companies/conntour,Conntour,,AI to monitor thousands of security cameras.,Winter 2025,https://www.ycombinator.com/companies?industry=Industrials,Industrials,Defense
https://www.ycombinator.com/companies/trata,Trata,"New York, NY, USA",AI-powered research desk for hedge funds,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Finance and Accounting
https://www.ycombinator.com/companies/calltree,Calltree,"San Francisco, CA, USA",Enterprise-grade AI support reps for call centers,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,
https://www.ycombinator.com/companies/pickle-2,Pickle,"San Francisco, CA, USA",Where your life context becomes understanding.,Winter 2025,https://www.ycombinator.com/companies?industry=Consumer,Consumer,Consumer Electronics
https://www.ycombinator.com/companies/afterquery,AfterQuery,"San Francisco, CA, USA",Research lab investigating the boundaries of AI capabilities.,Winter 2025,https://www.ycombinator.com/companies?industry=B2B,B2B,Infrastructure
